lambda;Return;Risk;E[x,lambda];Stocks;Investment;Pareto
0.42584158415841583;0.002863177919175804;0.00014012098923955435;-0.001584248354314967;[1 45 45 90 88];[0.31138422177007113, 0.1597017603917572, 0.13157325220957145, 0.2248673093480618, 0.17247345628053837];true
0.42584158415841583;0.0027736942214095406;0.00015036681482813457;-0.0015285074375621904;[35 45 44 58 64];[0.31677640719615585, 0.18604325250751935, 0.1, 0.1, 0.2971803402963248];true
0.42584158415841583;0.0022024309198613395;0.00011396951768821003;-0.0012160112879899918;[67 35 44 89 70];[0.25687321202021685, 0.1, 0.15628348821007848, 0.22097838417014035, 0.26586491559956427];true
0.42584158415841583;0.001951582170992261;0.00010245684641663502;-0.001076886941895661;[57 24 44 90 57];[0.22761630172524622, 0.2179497383379111, 0.3295174952170606, 0.11192517781308603, 0.11299128690669602];true
0.42584158415841583;0.003763564926914616;0.00013554287651252797;-0.0021031626830987603;[44 35 94 70 57];[0.4093055929216548, 0.1, 0.29069440707834526, 0.1, 0.1];true
0.42584158415841583;0.0022386055997248838;0.00011212139698295938;-0.0012375682915228608;[90 35 94 44 44];[0.43442763433434584, 0.1042621085811939, 0.1933067947460724, 0.14279492507142266, 0.12520853726696532];true
0.42584158415841583;0.0020900017790384147;0.00011137690595532531;-0.0011525631924881102;[44 44 24 90 94];[0.3710281872960083, 0.15441886545073513, 0.20378617334084886, 0.17076677391240785, 0.1];true
0.42584158415841583;0.002477889167599852;0.00012179709172302673;-0.0013708346526149313;[24 35 45 44 35];[0.2829932809045057, 0.19067788235107958, 0.22689484929637405, 0.19943398744804075, 0.1];true
0.42584158415841583;0.002240759299524475;9.813529940847659e-5;-0.0012447607183353044;[35 64 45 90 90];[0.2559112950576148, 0.33205520393962973, 0.1, 0.1, 0.21203350100275548];true
0.42584158415841583;0.0020605706913799132;0.00011085505209392516;-0.0011358873128966482;[57 24 24 90 24];[0.2353324224965639, 0.24476617171741485, 0.2591087653393005, 0.1, 0.1607926404467208];true
0.42584158415841583;0.0019526961509445493;9.955195523362867e-5;-0.0010787635663235253;[57 24 35 24 57];[0.2230123516382537, 0.21325935794959514, 0.23367876575672275, 0.1, 0.23004952465542844];true
0.42584158415841583;0.00205879091734481;0.00011066363741576239;-0.0011349469529858772;[57 90 24 45 44];[0.23512915913028895, 0.1996094674247987, 0.16794735136770822, 0.1, 0.2973140220772041];true
0.42584158415841583;0.0022685713054969294;0.00011761192701844966;-0.001252435257670331;[64 36 79 46 43];[0.26458727612513755, 0.11870538801459236, 0.1995962501852189, 0.1954112289316966, 0.22169985674335474];false
0.42584158415841583;0.002863177919175804;0.00014012098923955435;-0.001584248354314967;[1 45 45 90 88];[0.31138422177007113, 0.1597017603917572, 0.13157325220957145, 0.2248673093480618, 0.17247345628053837];false
0.42584158415841583;0.0027736942214095406;0.00015036681482813457;-0.0015285074375621904;[35 45 44 58 64];[0.31677640719615585, 0.18604325250751935, 0.1, 0.1, 0.2971803402963248];false
0.42584158415841583;0.0022024309198613395;0.00011396951768821003;-0.0012160112879899918;[67 35 44 89 70];[0.25687321202021685, 0.1, 0.15628348821007848, 0.22097838417014035, 0.26586491559956427];false
0.42584158415841583;0.001951582170992261;0.00010245684641663502;-0.001076886941895661;[57 24 44 90 57];[0.22761630172524622, 0.2179497383379111, 0.3295174952170606, 0.11192517781308603, 0.11299128690669602];false
0.42584158415841583;0.003763564926914616;0.00013554287651252797;-0.0021031626830987603;[44 35 94 70 57];[0.4093055929216548, 0.1, 0.29069440707834526, 0.1, 0.1];false
0.42584158415841583;0.0022386055997248838;0.00011212139698295938;-0.0012375682915228608;[90 35 94 44 44];[0.43442763433434584, 0.1042621085811939, 0.1933067947460724, 0.14279492507142266, 0.12520853726696532];false
0.42584158415841583;0.0020900017790384147;0.00011137690595532531;-0.0011525631924881102;[44 44 24 90 94];[0.3710281872960083, 0.15441886545073513, 0.20378617334084886, 0.17076677391240785, 0.1];false
0.42584158415841583;0.002477889167599852;0.00012179709172302673;-0.0013708346526149313;[24 35 45 44 35];[0.2829932809045057, 0.19067788235107958, 0.22689484929637405, 0.19943398744804075, 0.1];false
0.42584158415841583;0.002240759299524475;9.813529940847659e-5;-0.0012447607183353044;[35 64 45 90 90];[0.2559112950576148, 0.33205520393962973, 0.1, 0.1, 0.21203350100275548];false
0.42584158415841583;0.0020605706913799132;0.00011085505209392516;-0.0011358873128966482;[57 24 24 90 24];[0.2353324224965639, 0.24476617171741485, 0.2591087653393005, 0.1, 0.1607926404467208];false
0.42584158415841583;0.0019526961509445493;9.955195523362867e-5;-0.0010787635663235253;[57 24 35 24 57];[0.2230123516382537, 0.21325935794959514, 0.23367876575672275, 0.1, 0.23004952465542844];false
0.42584158415841583;0.00205879091734481;0.00011066363741576239;-0.0011349469529858772;[57 90 24 45 44];[0.23512915913028895, 0.1996094674247987, 0.16794735136770822, 0.1, 0.2973140220772041];false
0.43574257425742574;0.003545671825906504;0.00017827297087959757;-0.001922990533762382;[21 10 92 92 21];[0.4135376517269074, 0.1, 0.2864623482730926, 0.1, 0.1];true
0.43574257425742574;0.002720397255553124;0.0001041232170054918;-0.0014896334337976321;[79 52 49 41 45];[0.29585614524775683, 0.25863985818752655, 0.1, 0.18833536484505317, 0.15716863171966353];true
0.43574257425742574;0.00225617053211672;0.00011632962869933949;-0.0012223712046165738;[64 41 49 45 67];[0.26314095312767904, 0.436859046872321, 0.1, 0.1, 0.1];true
0.43574257425742574;0.00211150289874858;9.769791900863502e-5;-0.0011488600473674412;[64 64 67 10 9];[0.2411492575089744, 0.21706368568903192, 0.23657665273072137, 0.1, 0.20521040407127233];true
0.43574257425742574;0.002708817168575955;0.00010595018535831565;-0.0014823031958368733;[79 8 41 41 5];[0.29459675569069654, 0.23382885578544518, 0.15815214482824064, 0.1, 0.21342224369561763];true
0.43574257425742574;0.001987721020363619;9.40346752056563e-5;-0.001080611434601205;[79 8 5 21 10];[0.2775371433068443, 0.2184582511207343, 0.1, 0.3040046055724214, 0.1];true
0.43574257425742574;0.0020182180422638188;0.00014302697316426747;-0.0010764715756401548;[5 41 10 79 21];[0.4383618684326279, 0.1, 0.1, 0.26163813156737215, 0.1];true
0.43574257425742574;0.002846101263063268;0.0001310750784918632;-0.0015488187799757303;[79 21 52 52 41];[0.33194556368827477, 0.2708006708357955, 0.1, 0.1, 0.1972537654759297];true
0.43574257425742574;0.0024562337480635204;9.606687948256532e-5;-0.0013440877023377458;[79 79 10 8 21];[0.2805200717295021, 0.27729288800524043, 0.1, 0.2421870402652575, 0.1];true
0.43574257425742574;0.002944932749592679;0.0001482372282420956;-0.00159710690083517;[1 41 49 10 79];[0.32027544856907875, 0.26561665531697276, 0.14464503052084454, 0.16298225207160735, 0.10648061352149654];true
0.43574257425742574;0.003785905042462133;0.00010456811250415296;-0.002090660254837715;[8 79 10 8 8];[0.4117351867821787, 0.1, 0.21329291895759311, 0.1, 0.1749718942602283];false
0.43574257425742574;0.0024953707967881535;0.00011737312303944525;-0.0013568870352870387;[1 10 79 41 10];[0.2849898123330463, 0.1970696534562513, 0.2314594114806729, 0.1, 0.18648112273002948];true
0.43574257425742574;0.0020966605902645696;0.00012727160717961974;-0.001127598649576265;[49 10 1 49 10];[0.24453704108520755, 0.20396124690494857, 0.2533831772696302, 0.19811853474021374, 0.1];true
0.43574257425742574;0.0022559356285026732;9.592943581209058e-5;-0.0012311278910720521;[1 10 79 79 79];[0.25764454414146565, 0.18905831325569178, 0.20980465340984455, 0.1, 0.243492489192998];true
0.43574257425742574;0.0028250308267997754;0.00011523614372429305;-0.0015438313280595353;[79 79 49 49 79];[0.30723554396952424, 0.1, 0.1, 0.32610541569744855, 0.16665904033302725];true
0.43574257425742574;0.0024695258525154035;9.710943995086419e-5;-0.0013511335829961913;[79 79 79 49 5];[0.2820381284279812, 0.26120912247898354, 0.19203751440521294, 0.16471523468782237, 0.1];true
0.43574257425742574;0.003545671825906504;0.00017827297087959757;-0.001922990533762382;[21 10 92 92 21];[0.4135376517269074, 0.1, 0.2864623482730926, 0.1, 0.1];false
0.43574257425742574;0.002720397255553124;0.0001041232170054918;-0.0014896334337976321;[79 52 49 41 45];[0.29585614524775683, 0.25863985818752655, 0.1, 0.18833536484505317, 0.15716863171966353];false
0.43574257425742574;0.00225617053211672;0.00011632962869933949;-0.0012223712046165738;[64 41 49 45 67];[0.26314095312767904, 0.436859046872321, 0.1, 0.1, 0.1];false
0.43574257425742574;0.00211150289874858;9.769791900863502e-5;-0.0011488600473674412;[64 64 67 10 9];[0.2411492575089744, 0.21706368568903192, 0.23657665273072137, 0.1, 0.20521040407127233];false
0.43574257425742574;0.002708817168575955;0.00010595018535831565;-0.0014823031958368733;[79 8 41 41 5];[0.29459675569069654, 0.23382885578544518, 0.15815214482824064, 0.1, 0.21342224369561763];false
0.43574257425742574;0.001987721020363619;9.40346752056563e-5;-0.001080611434601205;[79 8 5 21 10];[0.2775371433068443, 0.2184582511207343, 0.1, 0.3040046055724214, 0.1];false
0.43574257425742574;0.0020182180422638188;0.00014302697316426747;-0.0010764715756401548;[5 41 10 79 21];[0.4383618684326279, 0.1, 0.1, 0.26163813156737215, 0.1];false
0.43574257425742574;0.002846101263063268;0.0001310750784918632;-0.0015488187799757303;[79 21 52 52 41];[0.33194556368827477, 0.2708006708357955, 0.1, 0.1, 0.1972537654759297];false
0.43574257425742574;0.0024562337480635204;9.606687948256532e-5;-0.0013440877023377458;[79 79 10 8 21];[0.2805200717295021, 0.27729288800524043, 0.1, 0.2421870402652575, 0.1];false
0.43574257425742574;0.002944932749592679;0.0001482372282420956;-0.00159710690083517;[1 41 49 10 79];[0.32027544856907875, 0.26561665531697276, 0.14464503052084454, 0.16298225207160735, 0.10648061352149654];false
0.43574257425742574;0.0024953707967881535;0.00011737312303944525;-0.0013568870352870387;[1 10 79 41 10];[0.2849898123330463, 0.1970696534562513, 0.2314594114806729, 0.1, 0.18648112273002948];false
0.43574257425742574;0.0020966605902645696;0.00012727160717961974;-0.001127598649576265;[49 10 1 49 10];[0.24453704108520755, 0.20396124690494857, 0.2533831772696302, 0.19811853474021374, 0.1];false
0.43574257425742574;0.0022559356285026732;9.592943581209058e-5;-0.0012311278910720521;[1 10 79 79 79];[0.25764454414146565, 0.18905831325569178, 0.20980465340984455, 0.1, 0.243492489192998];false
0.43574257425742574;0.0028250308267997754;0.00011523614372429305;-0.0015438313280595353;[79 79 49 49 79];[0.30723554396952424, 0.1, 0.1, 0.32610541569744855, 0.16665904033302725];false
0.43574257425742574;0.0024695258525154035;9.710943995086419e-5;-0.0013511335829961913;[79 79 79 49 5];[0.2820381284279812, 0.26120912247898354, 0.19203751440521294, 0.16471523468782237, 0.1];false
0.44564356435643565;0.0028183752696620593;0.0001264829348757676;-0.0015060181628675287;[79 92 89 36 36];[0.32187931357492683, 0.223097132000033, 0.1, 0.1, 0.2550235544250402];true
0.44564356435643565;0.0019664674293998928;0.00014908678200253837;-0.001023684310041245;[57 94 94 39 39];[0.27456959360512323, 0.1, 0.21038393527059007, 0.1, 0.31504647112428674];true
0.44564356435643565;0.0028347300126563882;0.00011784902393997056;-0.0015189321667434964;[88 51 92 39 44];[0.30829037658035763, 0.1, 0.30922674156818286, 0.1824828818514596, 0.1];false
0.44564356435643565;0.0028347300126563882;0.00011784902393997056;-0.0015189321667434964;[88 51 92 39 44];[0.30829037658035763, 0.1, 0.30922674156818286, 0.1824828818514596, 0.1];true
0.44564356435643565;0.002968318244428376;0.00010533025976465869;-0.0015985665694409654;[92 44 51 92 39];[0.32281873240112846, 0.1, 0.1, 0.1906623320338134, 0.28651893556505814];false
0.44564356435643565;0.002968318244428376;0.00010533025976465869;-0.0015985665694409654;[92 44 51 92 39];[0.32281873240112846, 0.1, 0.1, 0.1906623320338134, 0.28651893556505814];true
0.44564356435643565;0.0026614086175144633;0.00011467309985843854;-0.0014242656660396682;[88 51 57 39 39];[0.30395256024605566, 0.11073413678071561, 0.15889704841725955, 0.23537836403684842, 0.1910378905191206];true
0.44564356435643565;0.002508172544915645;0.00015207304406728185;-0.001322651218577808;[88 51 88 39 47];[0.35020560526607725, 0.24328871025365, 0.20650568448027276, 0.1, 0.1];true
0.44564356435643565;0.0031287434923854083;0.00011655991467907033;-0.0016824949146431096;[92 92 51 38 88];[0.3402657414231004, 0.23008843507769597, 0.1, 0.1, 0.22964582349920362];false
0.44564356435643565;0.0031287434923854083;0.00011655991467907033;-0.0016824949146431096;[92 92 51 38 88];[0.3402657414231004, 0.23008843507769597, 0.1, 0.1, 0.22964582349920362];true
0.44564356435643565;0.0023452488723361524;9.28668798014677e-5;-0.0012587182782399715;[88 92 38 51 38];[0.27353030934641387, 0.17588424310210032, 0.1, 0.1, 0.3505854475514858];false
0.44564356435643565;0.0027122877831060573;0.00010074357230603279;-0.0014586784632337983;[92 94 39 38 51];[0.31633867309377856, 0.18575731052016003, 0.1, 0.1, 0.29790401638606145];true
0.44564356435643565;0.0025130269300781844;0.0001381780487687424;-0.0013315344934653115;[38 92 39 51 51];[0.28700627342144636, 0.1971482082750138, 0.1, 0.1773963296815066, 0.23844918862203326];true
0.44564356435643565;0.002564577818797516;0.00010648052860208497;-0.0013742378562583474;[88 88 51 47 19];[0.2928937664227405, 0.17463713594646774, 0.238929097709711, 0.1935399999210807, 0.1];true
0.44564356435643565;0.002666037199758385;0.00010136829038485682;-0.0014327607531113822;[47 51 57 57 57];[0.410728269874963, 0.1, 0.289271730125037, 0.1, 0.1];true
0.44564356435643565;0.0030051988804068535;0.00015233003147608717;-0.0015980664415568423;[88 94 57 88 57];[0.3505013856317767, 0.25656778132047064, 0.1, 0.1, 0.19293083304775266];true
0.44564356435643565;0.0021634330985174197;0.00010442082814004344;-0.0011527785912020493;[94 88 92 51 38];[0.2523248307111523, 0.29557097452003206, 0.1, 0.1, 0.2521041947688156];true
0.44564356435643565;0.002205376653503139;9.658284694554272e-5;-0.0011795232167190286;[38 38 57 36 47];[0.2398452042961543, 0.24479632740352014, 0.19807320037405168, 0.1, 0.21728526792627395];true
0.44564356435643565;0.002218553494558093;0.00010778696134764766;-0.0011818348418816834;[38 36 47 88 51];[0.25337522779329524, 0.21746105866432366, 0.2570895037855483, 0.1720742097568328, 0.1];true
0.44564356435643565;0.0028183752696620593;0.0001264829348757676;-0.0015060181628675287;[79 92 89 36 36];[0.32187931357492683, 0.223097132000033, 0.1, 0.1, 0.2550235544250402];false
0.44564356435643565;0.0019664674293998928;0.00014908678200253837;-0.001023684310041245;[57 94 94 39 39];[0.27456959360512323, 0.1, 0.21038393527059007, 0.1, 0.31504647112428674];false
0.44564356435643565;0.0026614086175144633;0.00011467309985843854;-0.0014242656660396682;[88 51 57 39 39];[0.30395256024605566, 0.11073413678071561, 0.15889704841725955, 0.23537836403684842, 0.1910378905191206];false
0.44564356435643565;0.002508172544915645;0.00015207304406728185;-0.001322651218577808;[88 51 88 39 47];[0.35020560526607725, 0.24328871025365, 0.20650568448027276, 0.1, 0.1];false
0.44564356435643565;0.0027122877831060573;0.00010074357230603279;-0.0014586784632337983;[92 94 39 38 51];[0.31633867309377856, 0.18575731052016003, 0.1, 0.1, 0.29790401638606145];false
0.44564356435643565;0.0025130269300781844;0.0001381780487687424;-0.0013315344934653115;[38 92 39 51 51];[0.28700627342144636, 0.1971482082750138, 0.1, 0.1773963296815066, 0.23844918862203326];false
0.44564356435643565;0.002564577818797516;0.00010648052860208497;-0.0013742378562583474;[88 88 51 47 19];[0.2928937664227405, 0.17463713594646774, 0.238929097709711, 0.1935399999210807, 0.1];false
0.44564356435643565;0.002666037199758385;0.00010136829038485682;-0.0014327607531113822;[47 51 57 57 57];[0.410728269874963, 0.1, 0.289271730125037, 0.1, 0.1];false
0.44564356435643565;0.0030051988804068535;0.00015233003147608717;-0.0015980664415568423;[88 94 57 88 57];[0.3505013856317767, 0.25656778132047064, 0.1, 0.1, 0.19293083304775266];false
0.44564356435643565;0.0021634330985174197;0.00010442082814004344;-0.0011527785912020493;[94 88 92 51 38];[0.2523248307111523, 0.29557097452003206, 0.1, 0.1, 0.2521041947688156];false
0.44564356435643565;0.002205376653503139;9.658284694554272e-5;-0.0011795232167190286;[38 38 57 36 47];[0.2398452042961543, 0.24479632740352014, 0.19807320037405168, 0.1, 0.21728526792627395];false
0.44564356435643565;0.002218553494558093;0.00010778696134764766;-0.0011818348418816834;[38 36 47 88 51];[0.25337522779329524, 0.21746105866432366, 0.2570895037855483, 0.1720742097568328, 0.1];false
0.45554455445544556;0.0020497578711999704;0.0001382698446825102;-0.0010530137602321197;[24 76 21 64 63];[0.30152366448955137, 0.28636941567504365, 0.1, 0.21210691983540506, 0.1];true
0.45554455445544556;0.002883505296749399;0.00011151350206647647;-0.0015191407924571374;[36 3 60 32 67];[0.31359492079928214, 0.29411887895666067, 0.19228620024405718, 0.1, 0.1];true
0.45554455445544556;0.0020403843587267923;0.00013393257777640188;-0.0010498861186425154;[5 70 19 56 1];[0.4241963323756325, 0.1610857024259752, 0.2147179651983923, 0.1, 0.1];true
0.45554455445544556;0.0030355263648236385;0.00012754164830462573;-0.001594607956070852;[91 26 5 94 82];[0.34667957569936486, 0.2738995655645776, 0.1, 0.1, 0.17942085873605756];true
0.45554455445544556;0.0028496022319160156;9.668915989715791e-5;-0.001507435232536569;[92 56 60 26 92];[0.30990780118716865, 0.20697445334117545, 0.1, 0.19030678628960507, 0.19281095918205088];false
0.45554455445544556;0.0021263272423044798;0.00010480823407549636;-0.0011099456257872254;[3 26 88 21 56];[0.23124820470956822, 0.1, 0.19098744287121336, 0.2789516020626158, 0.19881275035660256];true
0.45554455445544556;0.0030440373026536043;5.807234706554057e-5;-0.0016308881444003585;[41 88 38 56 21];[0.3310535402559657, 0.1, 0.17106839647061145, 0.16182578076443876, 0.23605228250898413];false
0.45554455445544556;0.002307171076360236;0.00011642144254401599;-0.0012031167021544476;[92 91 26 92 3];[0.33938968466611297, 0.16885755019579934, 0.1, 0.2917527651380877, 0.1];true
0.45554455445544556;0.0019993767502433234;0.00010219189049022732;-0.0010420186001428217;[3 41 82 38 3];[0.22834362154446364, 0.14014532650668304, 0.11161151837504667, 0.3809888202392242, 0.13891071333458252];true
0.45554455445544556;0.002445519205587227;0.00013483202891635018;-0.0012700542521267362;[21 26 82 3 26];[0.3597409834638463, 0.34025901653615365, 0.1, 0.1, 0.1];true
0.45554455445544556;0.0026792681819620225;0.00010538501140265848;-0.0014107345836777755;[88 3 21 91 41];[0.29138316280174253, 0.16446207986455802, 0.1, 0.20838348054923345, 0.235771276784466];true
0.45554455445544556;0.0025204393019697207;0.0001261499095602781;-0.0013147999987766985;[38 3 88 3 92];[0.27410976639148676, 0.23546365935950836, 0.1, 0.1989721778182513, 0.19145439643075357];true
0.45554455445544556;0.002855105071016351;0.00010768460386014117;-0.001505422368629545;[33 92 88 26 33];[0.31050626112195223, 0.11054657910481007, 0.16102253169271274, 0.19729627039137657, 0.22062835768914849];true
0.45554455445544556;0.0029481831821938143;0.0001274710359105404;-0.0015470856517484546;[88 82 33 3 33];[0.3206289485800777, 0.1, 0.1, 0.2847730743182837, 0.19459797710163868];true
0.45554455445544556;0.0021246865873997107;0.00010300992489631213;-0.0011098715722438692;[38 82 88 33 38];[0.247805760135259, 0.1, 0.23766308676777395, 0.25499334742438107, 0.15953780567258607];true
0.45554455445544556;0.0027851608719321485;0.00010999906649596366;-0.0014662865277036592;[21 41 3 88 88];[0.3248379836636516, 0.22968815385008554, 0.24547386248626288, 0.1, 0.1];true
0.45554455445544556;0.001959530680841746;0.0001334625697965461;-0.0010060790030014706;[82 88 33 88 56];[0.2131082850290099, 0.2222170968912745, 0.1, 0.3646746180797156, 0.1];true
0.45554455445544556;0.002570037269993046;0.0001310483785716838;-0.001339572411671628;[38 26 26 88 33];[0.2795037814021801, 0.1620319985622915, 0.19360341065881528, 0.1, 0.26486080937671314];true
0.45554455445544556;0.0020497578711999704;0.0001382698446825102;-0.0010530137602321197;[24 76 21 64 63];[0.30152366448955137, 0.28636941567504365, 0.1, 0.21210691983540506, 0.1];false
0.45554455445544556;0.002883505296749399;0.00011151350206647647;-0.0015191407924571374;[36 3 60 32 67];[0.31359492079928214, 0.29411887895666067, 0.19228620024405718, 0.1, 0.1];false
0.45554455445544556;0.0020403843587267923;0.00013393257777640188;-0.0010498861186425154;[5 70 19 56 1];[0.4241963323756325, 0.1610857024259752, 0.2147179651983923, 0.1, 0.1];false
0.45554455445544556;0.0030355263648236385;0.00012754164830462573;-0.001594607956070852;[91 26 5 94 82];[0.34667957569936486, 0.2738995655645776, 0.1, 0.1, 0.17942085873605756];false
0.45554455445544556;0.0021263272423044798;0.00010480823407549636;-0.0011099456257872254;[3 26 88 21 56];[0.23124820470956822, 0.1, 0.19098744287121336, 0.2789516020626158, 0.19881275035660256];false
0.45554455445544556;0.002307171076360236;0.00011642144254401599;-0.0012031167021544476;[92 91 26 92 3];[0.33938968466611297, 0.16885755019579934, 0.1, 0.2917527651380877, 0.1];false
0.45554455445544556;0.0019993767502433234;0.00010219189049022732;-0.0010420186001428217;[3 41 82 38 3];[0.22834362154446364, 0.14014532650668304, 0.11161151837504667, 0.3809888202392242, 0.13891071333458252];false
0.45554455445544556;0.002445519205587227;0.00013483202891635018;-0.0012700542521267362;[21 26 82 3 26];[0.3597409834638463, 0.34025901653615365, 0.1, 0.1, 0.1];false
0.45554455445544556;0.0026792681819620225;0.00010538501140265848;-0.0014107345836777755;[88 3 21 91 41];[0.29138316280174253, 0.16446207986455802, 0.1, 0.20838348054923345, 0.235771276784466];false
0.45554455445544556;0.0025204393019697207;0.0001261499095602781;-0.0013147999987766985;[38 3 88 3 92];[0.27410976639148676, 0.23546365935950836, 0.1, 0.1989721778182513, 0.19145439643075357];false
0.45554455445544556;0.002855105071016351;0.00010768460386014117;-0.001505422368629545;[33 92 88 26 33];[0.31050626112195223, 0.11054657910481007, 0.16102253169271274, 0.19729627039137657, 0.22062835768914849];false
0.45554455445544556;0.0029481831821938143;0.0001274710359105404;-0.0015470856517484546;[88 82 33 3 33];[0.3206289485800777, 0.1, 0.1, 0.2847730743182837, 0.19459797710163868];false
0.45554455445544556;0.0021246865873997107;0.00010300992489631213;-0.0011098715722438692;[38 82 88 33 38];[0.247805760135259, 0.1, 0.23766308676777395, 0.25499334742438107, 0.15953780567258607];false
0.45554455445544556;0.0027851608719321485;0.00010999906649596366;-0.0014662865277036592;[21 41 3 88 88];[0.3248379836636516, 0.22968815385008554, 0.24547386248626288, 0.1, 0.1];false
0.45554455445544556;0.001959530680841746;0.0001334625697965461;-0.0010060790030014706;[82 88 33 88 56];[0.2131082850290099, 0.2222170968912745, 0.1, 0.3646746180797156, 0.1];false
0.45554455445544556;0.002570037269993046;0.0001310483785716838;-0.001339572411671628;[38 26 26 88 33];[0.2795037814021801, 0.1620319985622915, 0.19360341065881528, 0.1, 0.26486080937671314];false
0.46544554455445547;0.0025704155254464046;0.00014949448696855707;-0.0013044455285788072;[67 22 35 88 37];[0.29356047572480637, 0.2462418321285269, 0.26019769214666677, 0.1, 0.1];true
0.46544554455445547;0.0027152230253502515;0.00013066338085977755;-0.0013906178772717024;[35 60 19 19 60];[0.2952934230941002, 0.18158319803719064, 0.2171231813886491, 0.1, 0.20600019748006015];true
0.46544554455445547;0.002231280057425749;0.0001269624250412513;-0.0011336466009824453;[3 60 37 88 3];[0.2548286954574862, 0.1, 0.3227349494801829, 0.2224363550623308, 0.1];true
0.46544554455445547;0.0021923488370806207;0.00010875214269972853;-0.001121311638471965;[67 60 3 60 60];[0.25038246197814307, 0.20603536714484005, 0.22900119625924675, 0.1, 0.21458097461777012];true
0.46544554455445547;0.0020243344273470232;9.670024520950555e-5;-0.0010371082891600686;[67 60 82 38 3];[0.2361015194013323, 0.20959648276079096, 0.1, 0.15755377318661204, 0.2967482246512647];true
0.46544554455445547;0.0028500340982096626;0.00014650787322723015;-0.0014553069885339365;[61 82 3 38 61];[0.3099547687014315, 0.1, 0.26171391000599714, 0.15832366386851462, 0.17000765742405677];true
0.46544554455445547;0.0025704155254464046;0.00014949448696855707;-0.0013044455285788072;[67 22 35 88 37];[0.29356047572480637, 0.2462418321285269, 0.26019769214666677, 0.1, 0.1];false
0.46544554455445547;0.0027152230253502515;0.00013066338085977755;-0.0013906178772717024;[35 60 19 19 60];[0.2952934230941002, 0.18158319803719064, 0.2171231813886491, 0.1, 0.20600019748006015];false
0.46544554455445547;0.002231280057425749;0.0001269624250412513;-0.0011336466009824453;[3 60 37 88 3];[0.2548286954574862, 0.1, 0.3227349494801829, 0.2224363550623308, 0.1];false
0.46544554455445547;0.0021923488370806207;0.00010875214269972853;-0.001121311638471965;[67 60 3 60 60];[0.25038246197814307, 0.20603536714484005, 0.22900119625924675, 0.1, 0.21458097461777012];false
0.46544554455445547;0.0020243344273470232;9.670024520950555e-5;-0.0010371082891600686;[67 60 82 38 3];[0.2361015194013323, 0.20959648276079096, 0.1, 0.15755377318661204, 0.2967482246512647];false
0.46544554455445547;0.0028500340982096626;0.00014650787322723015;-0.0014553069885339365;[61 82 3 38 61];[0.3099547687014315, 0.1, 0.26171391000599714, 0.15832366386851462, 0.17000765742405677];false
0.4753465346534653;0.0019459169574202483;0.00010511854044604159;-0.0009709643410582625;[49 38 11 83 3];[0.22223811756741074, 0.16555449134064826, 0.2852021736035229, 0.1, 0.22700521748841812];true
0.4753465346534653;0.002163968112464683;9.844071704398453e-5;-0.0010885399153883354;[43 89 38 4 45];[0.24714117319148962, 0.2327286747795467, 0.22354636482542387, 0.19658378720353983, 0.1];true
0.4753465346534653;0.0019680273453188705;9.333062436967581e-5;-0.0009881679777471169;[76 76 9 32 9];[0.21403233771820235, 0.27434515988384967, 0.23055994439381783, 0.18106255800413018, 0.1];true
0.4753465346534653;0.0026962618471974282;9.236345378256365e-5;-0.0013706984739296124;[4 37 56 60 43];[0.3079330570120407, 0.1, 0.1, 0.1, 0.3920669429879593];false
0.4753465346534653;0.002380169068466947;0.00012938578949057769;-0.0011872608632140682;[38 89 4 43 4];[0.27760311038802743, 0.21920316597032097, 0.1, 0.24431327014862314, 0.15888045349302854];true
0.4753465346534653;0.00212734193767348;9.483998127431367e-5;-0.0010710354631320587;[4 4 45 6 32];[0.3129364427292557, 0.19350971161897726, 0.1, 0.1, 0.29355384565176706];true
0.4753465346534653;0.002827173438713666;0.000100965401077087;-0.0014352927882349132;[4 45 38 43 4];[0.3228841295926983, 0.17244000227404563, 0.2476730463059082, 0.1, 0.15700282182734793];true
0.4753465346534653;0.002441520364161184;0.0001523869792526022;-0.0012085154972572645;[3 43 9 37 43];[0.27883969439940426, 0.1887544311539524, 0.1, 0.19586631360771828, 0.23653956083892505];true
0.4753465346534653;0.00295369068516669;9.360097744631655e-5;-0.0015051711532652005;[9 37 43 6 32];[0.41241143328214047, 0.21590793267351677, 0.17168063404434278, 0.1, 0.1];false
0.4753465346534653;0.0020377739613911513;0.00010589587871290343;-0.0010187879314565408;[3 32 45 43 4];[0.23272886722146544, 0.2162475578689817, 0.2577563356507978, 0.19326723925875505, 0.1];true
0.4753465346534653;0.0032870109755627932;0.00012447621630615234;-0.0016653723608932086;[4 37 37 32 32];[0.3574780832585963, 0.1, 0.19953891978003643, 0.1, 0.2429829969613673];true
0.4753465346534653;0.0036044620560201396;8.463102642214599e-5;-0.0018508644432671285;[37 45 4 45 3];[0.39200239869713316, 0.2013930579013622, 0.1, 0.1, 0.2066045434015047];false
0.4753465346534653;0.002521098471100238;0.00013934687069823223;-0.0012564649972413812;[43 37 4 32 45];[0.2940399429788008, 0.20088558040284177, 0.18467517789707338, 0.22039929872128405, 0.1];true
